index,alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,type,volatile acidity,price,cost,sold
11,0.5937722752560409,1.3691466574528783,-0.4722971630399304,2.102051861334445,1.9936945637603258,0.25210320795657076,1.1910099246057582,-0.6186121787025158,0.93230004275769,0.6945176500767553,white,3.28198233904062,29.52,1.07,1210
12,-1.2507639272976816,0.3986498010626479,1.7985867384855818,1.9019633557668834,4.693408281443725,-0.8746954588663798,-0.9857802391638734,-0.7447207851922579,-0.2773296286242612,-1.3400935807694687,white,0.5486876514457678,33.78,1.29,1091
13,-0.5800234900054181,1.1407944559492948,-2.1926637551047126,1.85194122937503,0.6824050437426736,-0.254956192113757,2.372696013509272,-0.4504673700495263,1.2683082848082314,-0.9685558777453757,white,3.221242457094068,14.85,5.7,9873
14,-0.7477085993284848,0.9409862796336589,1.1792547653422605,1.8352671872443627,3.922061504962754,-1.438094792277855,-0.177258178335154,-0.6816664819473869,-0.6133378706748029,-1.8000926416564411,white,0.9738668250716338,42.4,1.51,918
15,-0.7477085993284848,0.9409862796336589,1.1792547653422605,1.8352671872443627,3.922061504962754,-1.438094792277855,-0.177258178335154,-0.6816664819473869,-0.6133378706748029,-1.8000926416564411,white,0.9738668250716338,35.97,0.63,1040
16,-0.8315511539900173,0.6555460277541795,0.14703481010339134,1.1016093334965624,1.9936945637603258,0.08308340793312818,-0.42603419705168344,-0.7237026841106343,-0.008523034983827423,0.6237485637864518,white,5.468618089116502,32.21,1.02,1132
17,0.3422446112714432,0.7126340781300754,-2.1926637551047126,0.5680399853163238,0.7595397213907705,-1.55077465896015,1.9373379807553437,-0.7867569873555053,-0.2773296286242612,-1.8354771848015927,white,6.015277026635474,19.82,0.47,1645
18,0.3422446112714432,0.7411781033180234,-2.1926637551047126,0.5680399853163238,0.6824050437426736,-1.55077465896015,1.9995319854344775,-0.7657388862738816,-0.3445312770343696,-1.8354771848015927,white,6.015277026635474,7.35,1.7,3540
19,-0.9153937086515499,0.6270020025662314,0.009405482738208633,1.1016093334965624,1.9936945637603258,0.25210320795657076,0.1959058497396402,-0.6606483808657633,-0.3445312770343696,0.6414408353590276,white,3.889381158506143,27.91,1.76,1263
20,-1.669976700605346,0.28447370031085595,0.42229346483375635,0.701432322361402,1.453751820223645,0.19576327461542323,0.07151784038137547,-0.807775088437129,-1.0165477611354532,1.1722089825363036,red,1.5205257625906041,45.22,14.92,9602
21,-0.6638660446669522,0.6555460277541795,1.2480694290248517,1.6685267659380614,1.8394252084641307,-0.1422763254314619,1.750755966717948,-0.6606483808657633,0.2602835586566056,-0.7916331620196171,white,1.5812656445371565,26.56,0.61,1312
22,-0.6638660446669522,0.6555460277541795,1.2480694290248517,1.6685267659380614,1.8394252084641307,-0.1422763254314619,1.750755966717948,-0.6606483808657633,0.2602835586566056,-0.7916331620196171,white,1.5812656445371565,18.59,1.46,1728
23,-1.1669213726361491,0.05612149880727225,-1.9862197640569388,0.8348246594064431,0.52813568844648,-1.4944347256190025,0.8800399012100949,-0.7657388862738816,-1.3525560031859951,-1.9062462710918964,white,3.3123522800138967,22,6.59,7215
24,-0.07696816203622119,0.42719382625059554,1.2480694290248517,1.0715960576614134,3.690657472018462,-1.3817548589367075,-0.9235862344847424,-0.8498112906003765,0.46188850388693087,-1.5877853827855308,white,1.7634852903768135,32.7,4.91,5247
25,-1.0830788179746165,0.7697221285059714,1.1792547653422605,1.7685710187218422,3.4592534390741703,-1.438094792277855,-0.177258178335154,-0.6816664819473869,-0.6805395190849114,-1.7824003700838653,white,0.9131269431250815,35.6,2.2,1048
26,0.7614573845791075,0.5413699270023875,1.1792547653422605,1.5684825131542435,4.230600215555142,-1.438094792277855,-0.48822820173081444,-0.5555578754576448,0.2602835586566056,-1.7116312837935619,white,1.5812656445371565,24.82,0.72,1383
27,0.7614573845791075,0.5413699270023875,1.1792547653422605,1.5684825131542435,4.230600215555142,-1.438094792277855,-0.48822820173081444,-0.5555578754576448,0.2602835586566056,-1.7116312837935619,white,1.5812656445371565,40.36,-0.04,953
28,-0.6638660446669522,0.14175357437111602,-1.8485904366917563,0.7848025330145526,0.06532762255789674,-0.5929957921606421,0.5690698778144344,-0.7026845830290106,0.12588026183638945,-1.180863136616286,white,3.889381158506143,31.92,14.21,12754
29,-0.4961809353438856,0.198841624747012,2.280289384263721,1.6685267659380614,4.230600215555142,-1.3817548589367075,-1.1723622532012719,-0.6606483808657633,0.2602835586566056,-1.6054776543581066,white,1.5812656445371565,17.76,2.14,1790
30,-0.41233838068235296,-9.665515686237286e-4,0.6975521195641213,0.701432322361402,2.1479639190565196,0.19576327461542323,-0.6748102157682129,-0.807775088437129,-0.4789345738545861,1.1545167109637275,red,3.4642019848802774,20.6,3.59,7605
31,2.102938259163633,1.825851060460046,3.243694675819999,2.3688365354246015,4.8476776367399195,-0.42397599213719955,-0.23945218301428497,-0.13519585382517094,1.6043165268587736,-0.6854795325841619,white,1.1560864709112908,58.29,0.3,722
32,-0.8315511539900173,0.9980743300095549,2.1426600568985386,1.9019633557668834,3.922061504962754,-1.3817548589367075,-0.3638401923725497,-0.6606483808657633,-0.2773296286242612,-1.7293235553661377,white,0.3057281236595588,26.35,0.95,1320
33,-0.8315511539900173,0.9980743300095549,2.1426600568985386,1.9019633557668834,3.922061504962754,-1.3817548589367075,-0.3638401923725497,-0.6606483808657633,-0.2773296286242612,-1.7293235553661377,white,0.3057281236595588,19.66,0.95,1655
34,-0.7477085993284848,0.5413699270023875,-1.8485904366917563,0.4880045830893213,1.2223477872793544,-1.438094792277855,0.5068758731353007,-0.7657388862738816,-0.6133378706748029,-1.7116312837935619,white,3.737531453639762,18.69,4.92,8220
35,-0.9992362633130825,1.5974988589564623,0.14703481010339134,2.73233065387239,2.687906662593199,-0.42397599213719955,0.009323835702244489,0.24312996564405548,0.9995016911677984,-0.296249557987493,white,3.403462102933725,40.95,0.39,942
36,0.5937722752560409,1.2549705567010867,3.0372506847722254,2.8357097150823196,6.467505867349958,-1.3817548589367075,-1.669914290634328,-0.3663949657230315,0.9995016911677984,-1.287016766051741,white,2.0975546410828514,39.2,1.86,1955
37,1.851410595179034,0.8268101788818674,1.1792547653422605,2.468880788208382,4.462004248499434,-1.3817548589367075,0.5068758731353007,-0.2402863592332894,0.9995016911677984,-1.2162476797614377,white,0.7916471792319768,28.96,0.37,127
38,1.851410595179034,0.8268101788818674,1.1792547653422605,2.468880788208382,4.462004248499434,-1.3817548589367075,0.5068758731353007,-0.2402863592332894,0.9995016911677984,-1.2162476797614377,white,0.7916471792319768,22.33,0.08,141
39,-0.8315511539900173,0.42719382625059554,0.8351814469293041,1.5017863446317228,1.7622905308160337,-0.5366558588194946,1.5019799480014184,-0.6606483808657633,0.6634934491172562,-0.8447099767373446,white,1.5205257625906041,43.34,1.57,902
40,-0.8315511539900173,0.42719382625059554,0.8351814469293041,1.5017863446317228,1.7622905308160337,-0.5366558588194946,1.5019799480014184,-0.6606483808657633,0.6634934491172562,-0.8447099767373446,white,1.5205257625906041,16.56,0.26,1890
41,-0.07696816203622119,0.9124422544457109,2.1426600568985386,1.6685267659380614,4.307734893203239,-0.9873753255486748,-0.7370042204473439,-0.6396302797841396,0.46188850388693087,-1.428554938632348,white,3.039022811254411,45.22,-1.25,110
42,0.7614573845791075,0.14175357437111602,-1.7797757730091648,0.034470637136122174,-0.24321108803449137,-1.0437152588898224,1.812949971397079,-0.7026845830290106,-0.6805395190849114,-1.4993240249226514,white,4.5575198599182185,29.76,5.13,5661
43,-0.24465327135928783,-0.28640680344810343,0.9728107742944867,0.6347361538388814,2.0708292414084224,0.19576327461542323,-1.2345562578804028,-0.8498112906003765,-0.2773296286242612,1.225285797254031,red,4.041230863372523,34.93,4.58,4975
44,0.006874392625311385,-0.3149508286360514,-1.9174051003743475,-0.2990102054765177,-1.708769963348337,0.5901428080034559,3.3056060836962557,-0.8498112906003765,-0.3445312770343696,-0.543941360003555,white,4.132340686292352,47.24,6.63,3897
45,-0.6638660446669522,0.6270020025662314,-1.9174051003743475,1.1016093334965624,1.453751820223645,-1.4944347256190025,0.4446818684561697,-0.807775088437129,0.058678613426281015,-1.8000926416564411,white,2.583473696655269,30.2,3.49,5594
46,-1.2507639272976816,0.42719382625059554,1.3856987563900345,1.9686595242894038,4.616273603795627,-1.0437152588898224,-0.7370042204473439,-0.6816664819473869,0.1930819102464979,-1.428554938632348,white,0.7309072972854248,18.13,-0.34,154
47,-1.2507639272976816,0.42719382625059554,1.3856987563900345,1.9686595242894038,4.616273603795627,-1.0437152588898224,-0.7370042204473439,-0.6816664819473869,0.1930819102464979,-1.428554938632348,white,0.7309072972854248,19.27,-1.01,150
48,-0.7477085993284848,0.3986498010626479,1.1792547653422605,1.1349574177578228,4.076330860258948,-0.254956192113757,-1.047974243843007,-0.19825015707004198,0.2602835586566056,-1.180863136616286,white,0.7309072972854248,35.03,7.44,4964
49,-0.4961809353438856,2.539451690158745,0.6975521195641213,1.2083232031326028,2.456502629648908,0.19576327461542323,1.0044279105683596,-0.8287931895187527,2.2091313625497486,-1.1985554081888619,white,0.6094275333923201,48.89,14.13,9007
50,-0.9153937086515499,0.855354204069815,-0.26585317199215636,1.068261249235302,1.8394252084641307,-0.029596458749166863,0.13371184506050923,-0.6396302797841396,-0.008523034983827423,0.5529794774961484,white,3.28198233904062,25.98,1.56,1335
51,0.5937722752560409,0.855354204069815,-1.5045171182787997,0.3679514797487621,0.21959697785409116,-1.438094792277855,1.9995319854344775,-0.49250357221277363,0.46188850388693087,-1.8354771848015927,white,4.709369564784598,23.19,5.17,6917
52,-0.4961809353438856,2.596539740534641,0.8351814469293041,1.2216624368371216,3.3821187614260735,0.30844314129771827,1.0044279105683596,-0.807775088437129,2.2091313625497486,-1.1454785934711342,white,0.7916471792319768,41.25,5.08,4350
53,-0.9153937086515499,0.7982661536939194,-0.3346678356747477,1.0349131649740417,1.7622905308160337,0.026743474591980662,0.13371184506050923,-0.6606483808657633,-0.008523034983827423,0.5175949343509966,white,3.3123522800138967,20.67,0.48,1592
54,0.8452999392406401,0.9124422544457109,-1.2980731272310257,1.5684825131542435,1.2994824649274512,-1.4944347256190025,1.3775919386431539,-0.4189402184270907,-0.07572468339393586,-1.8000926416564411,white,3.251612398067344,26.74,1.43,1306
55,-0.7477085993284848,0.9409862796336589,-2.1926637551047126,1.0349131649740417,0.7595397213907705,-0.9873753255486748,0.9422339058892286,-0.6816664819473869,-0.4789345738545861,-1.5877853827855308,white,2.6745835195750978,40.98,4.73,4373
56,-0.9153937086515499,0.7126340781300754,1.5921427474378085,1.9686595242894038,4.616273603795627,-1.438094792277855,-1.4833322765969323,-0.5765759765392684,0.058678613426281015,-1.7647080985112893,white,0.2449882417130065,27.15,0.19,1290
57,-0.3284958260208204,0.6840900529421274,0.7663667832467127,1.2683497548029008,2.610771984945102,-0.5366558588194946,-0.9857802391638734,-0.5555578754576448,0.2602835586566056,-0.5616336315761309,white,4.162710627265628,12.98,2.01,2281
58,0.42608716593297574,0.31301772549880397,-1.642146445643982,0.5947184527253616,-0.3974804433306858,-0.6493357255017896,1.8751439760762127,-0.6606483808657633,0.2602835586566056,-1.4816317533500756,white,4.253820450185457,23.76,5.42,6783
59,-0.9153937086515499,0.42719382625059554,0.9039961106118953,1.4684382603704627,2.0708292414084224,-0.8183555255252322,1.0666219152474934,-0.6606483808657633,0.5962918007071477,-1.3400935807694687,white,1.2168263528578431,24.92,1.32,1378
60,-0.9153937086515499,0.42719382625059554,0.9039961106118953,1.4684382603704627,2.0708292414084224,-0.8183555255252322,1.0666219152474934,-0.6606483808657633,0.5962918007071477,-1.3400935807694687,white,1.2168263528578431,28.69,1.07,1237
61,-0.9153937086515499,0.42719382625059554,0.9039961106118953,1.4684382603704627,2.0708292414084224,-0.8183555255252322,1.0666219152474934,-0.6606483808657633,0.5962918007071477,-1.3400935807694687,white,1.2168263528578431,36.88,0.84,1020
62,-0.7477085993284848,0.7126340781300754,-2.1926637551047126,1.094939716644303,0.6824050437426736,-1.0437152588898224,1.0044279105683596,-0.6186121787025158,-0.4789345738545861,-1.6231699259306824,white,2.370884109842336,19.57,6.83,7923
63,-0.45425965801312,0.6270020025662314,-2.05503442773953,0.4346476482712826,-0.3974804433306858,-1.3817548589367075,2.0617259901136085,-0.7657388862738816,0.6634934491172562,-1.8354771848015927,white,2.553103755681993,49.43,14.67,8927
64,-0.5800234900054181,0.6270020025662314,-0.26585317199215636,1.1016093334965624,2.0708292414084224,-0.5366558588194946,0.3824878637770359,-0.5975940776208921,-0.1429263318040443,-0.6854795325841619,white,2.4316239917888884,34.21,0.17,1081
65,-0.41233838068235296,0.7126340781300754,-1.8485904366917563,1.1482966514623416,1.376617142575548,-0.254956192113757,0.8800399012100949,-0.6396302797841396,-0.008523034983827423,-0.34932637270522054,white,2.917543047361306,25.34,1.49,1361
66,-0.4961809353438856,0.855354204069815,0.353478801151165,1.1349574177578228,2.610771984945102,-0.254956192113757,-0.3638401923725497,-0.5975940776208921,-0.07572468339393586,-0.8093254335921929,white,2.9782829293078588,29,0.72,1227
67,-0.41233838068235296,1.3406026322649305,-0.5411118267225218,1.0349131649740417,2.0708292414084224,-1.3817548589367075,0.7556518918518301,-0.6606483808657633,-0.07572468339393586,-1.8000926416564411,white,0.9738668250716338,49.93,5.13,3726
68,-0.41233838068235296,1.1407944559492948,1.7985867384855818,1.8486064209488817,3.3821187614260735,-0.3112961254549045,-0.5504222064099482,-0.5555578754576448,-0.008523034983827423,-0.26086501484234126,white,0.42720788755266315,40.74,-0.66,946
69,-0.41233838068235296,0.7126340781300754,-1.5045171182787997,1.2016535862803432,0.8366743990388688,0.815502541368046,1.6263679573596832,-0.5975940776208921,-0.008523034983827423,-0.5085568168584033,white,2.6745835195750978,42.56,1.11,915
70,-0.24465327135928783,0.7411781033180234,-1.8485904366917563,1.1282878009055632,-0.08894173273829765,-1.55077465896015,1.1288159199266243,0.053967055909442355,-0.07572468339393586,-1.8000926416564411,white,3.251612398067344,40.24,13.57,10562
71,-0.41233838068235296,0.4557378514385435,2.3491040479463123,1.5017863446317228,3.613522794370365,-1.3817548589367075,-1.047974243843007,-0.6186121787025158,0.1930819102464979,-1.3931703954871963,white,1.4597858806440518,11.06,2.15,2582
72,-1.7538192552668785,4.109373075495884,1.1792547653422605,1.5684825131542435,2.456502629648908,-1.438094792277855,-0.3638401923725497,-0.7026845830290106,0.6634934491172562,-1.7647080985112893,white,1.6420055264837088,49.76,13.66,8878
73,-0.4961809353438856,0.48428187662649147,-1.1604437998658432,1.4350901761092023,0.9138090766869656,-1.1000551922309698,0.9422339058892286,0.1170213591543134,-0.2773296286242612,-1.0924017787534066,white,4.22345050921218,39.84,-0.26,962
74,-0.6638660446669522,0.883898229257763,-0.26585317199215636,1.8019191029831025,1.685155853167937,-0.7056756588429371,0.5690698778144344,-0.4714854711311499,-0.008523034983827423,-0.7739408904470412,white,1.6723754674569848,42.01,1.4,924
75,-0.5800234900054181,0.6840900529421274,-0.3346678356747477,0.6080576864298435,0.6052703660945769,-1.1000551922309698,0.4446818684561697,-0.7237026841106343,-0.3445312770343696,-0.933171334600224,white,2.9782829293078588,29.83,4.75,5650
76,-0.16081071669775376,1.1978825063251908,1.1792547653422605,1.9019633557668834,3.613522794370365,-1.0437152588898224,-0.3638401923725497,-0.5765759765392684,0.5290901522970394,-1.3047090376243171,white,0.2449882417130065,33.32,1.03,1103
77,-0.16081071669775376,1.1978825063251908,1.1792547653422605,1.9019633557668834,3.613522794370365,-1.0437152588898224,-0.3638401923725497,-0.5765759765392684,0.5290901522970394,-1.3047090376243171,white,0.2449882417130065,38.5,0.92,988
78,-0.4961809353438856,0.7982661536939194,-1.4357024545962085,1.068261249235302,1.0680784319831593,-1.0437152588898224,1.1288159199266243,-0.6606483808657633,-0.3445312770343696,-1.4993240249226514,white,2.7960632834682024,22.81,-1.69,1476
79,-0.9153937086515499,0.7411781033180234,-0.40348249935733904,1.0349131649740417,1.685155853167937,-0.42397599213719955,0.3824878637770359,-0.6396302797841396,0.12588026183638945,0.4822103912058449,white,2.0975546410828514,50.25,1.16,807
80,-0.8315511539900173,1.1122504307613468,1.523328083755217,1.8019191029831025,2.996445373185588,-0.5366558588194946,-0.5504222064099482,-0.5765759765392684,-0.1429263318040443,-0.26086501484234126,white,0.3057281236595588,23.76,0.08,1430
81,0.09071694728684396,1.0551623803854508,2.280289384263721,1.635178681676801,4.462004248499434,-0.8746954588663798,-1.047974243843007,-0.5975940776208921,0.5290901522970394,-1.2162476797614377,white,-0.11945104996630715,20.3,1.48,1615
82,-0.41233838068235296,-0.05805460194451971,0.49110812851634766,0.9682169964515213,2.302233274352713,-1.3817548589367075,-0.3016461876934187,-0.7447207851922579,-0.41173292544447804,-1.7470158269387135,white,2.006444818163023,45.08,-1.02,876
83,-0.41233838068235296,-0.05805460194451971,0.49110812851634766,0.9682169964515213,2.302233274352713,-1.3817548589367075,-0.3016461876934187,-0.7447207851922579,-0.41173292544447804,-1.7470158269387135,white,2.006444818163023,39.76,0.1,964
84,-1.0830788179746165,0.7982661536939194,-0.40348249935733904,0.9682169964515213,0.8366743990388688,-1.1000551922309698,0.5690698778144344,-0.7026845830290106,-0.008523034983827423,-1.287016766051741,white,2.036814759136299,51.57,5.42,3630
85,-0.24465327135928783,-0.11514265232041569,0.9039961106118953,1.5684825131542435,1.9936945637603258,0.19576327461542323,-0.6126162110890792,0.6634919872765292,0.3946868554768225,1.2606703403991828,red,3.585681748773382,35.69,6.37,4889
86,-0.41233838068235296,0.9124422544457109,-0.3346678356747477,0.5013438167938032,0.7595397213907705,-1.3254149255955598,0.2580998544187712,-0.7026845830290106,-0.41173292544447804,-1.6408621975032585,white,3.4945719258535535,42.69,6.23,4230
87,0.006874392625311385,0.7126340781300754,1.9362160658507643,1.635178681676801,4.076330860258948,0.026743474591980662,-0.7370042204473439,-0.5975940776208921,1.3355099332183398,-0.7739408904470412,white,0.2449882417130065,43.27,1.33,904
88,-0.8315511539900173,1.0551623803854508,0.14703481010339134,1.7018748501993215,1.2994824649274512,-0.8183555255252322,1.0044279105683596,-0.5135216732943974,0.5290901522970394,-0.06625002754400677,white,1.3686760577242232,45.49,1.12,870
89,0.3422446112714432,0.22738564993496,1.1792547653422605,1.7352229344605818,4.076330860258948,-1.438094792277855,-0.8613922298056086,-0.6396302797841396,2.276333010959857,-1.5700931112129548,white,1.3383061167509478,43.29,0.93,903
90,-0.9153937086515499,0.7982661536939194,-2.1926637551047126,1.5017863446317228,1.145213109631256,-0.9873753255486748,0.8800399012100949,-0.4714854711311499,-0.5461362222646945,-1.4639394817774998,white,2.1279245820561266,34.65,1.64,1070
91,-0.5800234900054181,0.9409862796336589,-1.2292584635484345,1.2350016705416036,1.376617142575548,-1.2127350589132648,1.0666219152474934,-0.5975940776208921,0.6634934491172562,-1.6408621975032585,white,2.917543047361306,31.05,0.12,1164
92,-1.2507639272976816,1.083706405573399,1.7985867384855818,1.9019633557668834,2.0708292414084224,-1.2127350589132648,0.4446818684561697,-0.40843116788627887,0.327485207066714,-1.287016766051741,white,0.9131269431250815,22.06,1.23,1514
93,0.006874392625311385,0.7697221285059714,-0.7475558177702956,0.20788067529468307,0.6052703660945769,-0.9310353922075273,0.7556518918518301,-0.7447207851922579,-0.41173292544447804,-1.322401309196893,white,5.104178797437188,25.76,2.04,1344
94,0.3422446112714432,0.11320954918316803,-1.7797757730091648,0.4079691808622818,-0.32034576568258893,-1.4944347256190025,1.9373379807553437,-0.7237026841106343,0.7306950975273646,-1.8531694563741687,white,3.4642019848802774,53.53,5.65,3522
95,-0.24465327135928783,0.9124422544457109,-2.1926637551047126,0.9548777627470023,0.1424623002059943,-0.8183555255252322,2.248308004151007,-0.6816664819473869,0.93230004275769,-1.4816317533500756,white,3.7982713355863145,31.48,0.58,1152
96,-0.5800234900054181,0.9124422544457109,2.3491040479463123,2.102051861334445,4.153465537907045,-1.1563951255721174,-0.3016461876934187,-0.5975940776208921,0.9995016911677984,-1.322401309196893,white,0.2449882417130065,22.51,1.28,140
97,0.42608716593297574,0.3986498010626479,-2.1238490914221213,0.6680842381001416,0.8366743990388688,-1.438094792277855,0.6312638824935654,-0.6816664819473869,0.327485207066714,-1.8000926416564411,white,3.0693927522276874,38.32,6.42,4616
98,-0.6638660446669522,0.7411781033180234,2.0738453932159473,1.8352671872443627,4.770542959091822,-1.3817548589367075,-0.3638401923725497,-0.5975940776208921,0.93230004275769,-1.67624674064841,white,-0.42315045969906845,15.01,-1.1,167
99,-0.9153937086515499,0.7411781033180234,-0.3346678356747477,1.0415827818263013,1.7622905308160337,-0.42397599213719955,0.3202938590979049,-0.6606483808657633,0.12588026183638945,0.49990266277842077,white,1.3990459986974995,32.27,0.47,1130
100,-0.41233838068235296,0.8268101788818674,2.4867333753114953,2.23544419837956,5.001946992036113,-0.7620155921840847,-0.9857802391638734,-0.5345397743760211,1.8059214720890988,-1.287016766051741,white,0.4575778285259393,25.54,-0.78,133
101,-0.41233838068235296,0.8268101788818674,2.4867333753114953,2.23544419837956,5.001946992036113,-0.7620155921840847,-0.9857802391638734,-0.5345397743760211,1.8059214720890988,-1.287016766051741,white,0.4575778285259393,3.74,0.68,360
102,1.180670157886772,1.2549705567010867,1.1792547653422605,2.102051861334445,4.076330860258948,-1.438094792277855,0.1959058497396402,-0.2402863592332894,1.4027115816284483,-1.8000926416564411,white,1.5812656445371565,29.34,0.23,127
103,-0.9992362633130825,0.9124422544457109,-0.12822384462697406,0.9682169964515213,1.2223477872793544,-0.7620155921840847,0.2580998544187712,-0.5555578754576448,-0.1429263318040443,-1.2339399513340135,white,1.6420055264837088,27.82,6.42,5976
104,-0.41233838068235296,0.11320954918316803,-2.1926637551047126,0.6480753875433632,-0.7831538315711715,-1.3817548589367075,2.310502008830138,-0.7026845830290106,0.5290901522970394,-1.817784913229017,white,2.704953460548374,11.79,5.8,11856
105,0.5937722752560409,0.7697221285059714,-2.1926637551047126,-0.10892612518732668,-0.7060191539230746,-0.7620155921840847,2.310502008830138,-0.7237026841106343,0.12588026183638945,-1.6231699259306824,white,4.132340686292352,21.6,4.77,7322
106,-0.3284958260208204,0.9124422544457109,0.009405482738208633,1.068261249235302,1.9165598861122275,-0.48031592547834706,0.4446818684561697,-0.6186121787025158,0.5962918007071477,-0.43778773056809983,white,2.1279245820561266,13.14,1.02,2260
107,-0.3284958260208204,0.9124422544457109,0.009405482738208633,1.068261249235302,1.9165598861122275,-0.48031592547834706,0.4446818684561697,-0.6186121787025158,0.5962918007071477,-0.43778773056809983,white,2.1279245820561266,42.32,1.54,919
108,0.3422446112714432,-0.2578627782601554,-0.8163704814528867,0.2679072269649812,0.37386633315028556,-0.8746954588663798,0.8800399012100949,-0.7237026841106343,-0.6133378706748029,-0.9862481493179516,white,3.7679013946130384,20.96,1.45,1575
109,0.3422446112714432,-0.2578627782601554,-0.8163704814528867,0.2679072269649812,0.37386633315028556,-0.8746954588663798,0.8800399012100949,-0.7237026841106343,-0.6133378706748029,-0.9862481493179516,white,3.7679013946130384,29.59,-0.34,1208
110,-0.07696816203622119,0.9409862796336589,0.2846641374685736,0.9181948700595938,0.9138090766869656,-0.8746954588663798,0.5690698778144344,-0.7237026841106343,0.2602835586566056,-1.0747095071808308,white,1.7938552313500895,27.73,5.34,5992
111,-0.4961809353438856,1.3976906826408264,-0.5411118267225218,1.7018748501993215,2.456502629648908,-0.0859363920903144,0.13371184506050923,-0.5555578754576448,0.93230004275769,-1.1100940503259826,white,1.8242251723233658,25.4,1.9,1358
112,-0.07696816203622119,0.5413699270023875,1.1792547653422605,0.7347804066226622,3.844926827314656,-1.55077465896015,-0.5504222064099482,-0.8498112906003765,0.6634934491172562,-1.941630814237048,white,0.6701674153388725,11.49,1.27,2507
113,-0.07696816203622119,0.5413699270023875,1.1792547653422605,0.7347804066226622,3.844926827314656,-1.55077465896015,-0.5504222064099482,-0.8498112906003765,0.6634934491172562,-1.941630814237048,white,0.6701674153388725,25.63,0.77,1349
114,-0.41233838068235296,1.026618355197503,-1.3668877909136172,1.5684825131542435,0.8366743990388688,-1.0437152588898224,1.812949971397079,-0.5975940776208921,1.2683082848082314,-1.552400839640379,white,2.219034404975955,25.51,1.56,1354
115,0.3422446112714432,0.4557378514385435,1.5921427474378085,1.808588719835325,4.384869570851336,-1.3254149255955598,-0.7991982251264776,-0.5555578754576448,0.9995016911677984,-1.6231699259306824,white,0.9738668250716338,43.09,-0.3,111
116,-0.9992362633130825,0.9124422544457109,-2.1926637551047126,1.4350901761092023,1.376617142575548,-0.6493357255017896,0.8178458965309638,-0.6396302797841396,0.46188850388693087,-1.3754781239146205,white,2.1279245820561266,23.21,0.83,1456
117,0.006874392625311385,1.0551623803854508,2.21147472058113,1.3016978390641611,1.2223477872793544,-1.2127350589132648,1.9995319854344775,-0.6816664819473869,0.8650983943475815,-1.3047090376243171,white,0.42720788755266315,39.58,-0.22,967
118,0.006874392625311385,1.0551623803854508,2.21147472058113,1.3016978390641611,1.2223477872793544,-1.2127350589132648,1.9995319854344775,-0.6816664819473869,0.8650983943475815,-1.3047090376243171,white,0.42720788755266315,16.57,1.29,1889
